Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG50,OUT019,253.2737011
FDW20,OUT045,1761.340358
NCO55,OUT049,1732.071395
FDX48,OUT046,2620.624348
FDU48,OUT046,2031.835793
FDR48,OUT019,333.3629795
FDK27,OUT013,1904.139196
FDT35,OUT013,2576.546039
FDN12,OUT049,1743.722204
NCE31,OUT019,206.812663
FDL21,OUT017,644.8260699
FDV56,OUT017,1728.175491
FDR16,OUT017,3531.524634
NCP41,OUT049,1727.943922
FDJ27,OUT013,1492.994114
FDA07,OUT017,2007.236992
FDK55,OUT049,1383.873913
FDM33,OUT049,3613.413908
FDY46,OUT046,2826.323203
FDD36,OUT046,1803.425564
FDB12,OUT027,2702.119517
FDF28,OUT019,286.3908163
NCE07,OUT019,319.6423165
FDW50,OUT027,4349.8779
NCW18,OUT017,3693.163881
NCJ17,OUT019,249.056001
DRZ24,OUT010,280.6371842
FDS07,OUT035,1787.938876
NCW05,OUT010,265.0480592
FDZ22,OUT018,1077.235891
FDK02,OUT046,1808.50985
FDZ45,OUT027,5117.869684
FDL25,OUT046,1471.602622
FDS08,OUT045,2580.712522
NCZ42,OUT027,5882.827747
FDX57,OUT035,1550.035329
FDF21,OUT046,3227.427712
FDJ56,OUT018,1298.22219
FDX10,OUT013,554.1183456
DRG48,OUT035,2344.14596
DRN37,OUT046,2548.83082
NCY41,OUT018,451.9107069
FDN28,OUT045,1565.647219
FDE34,OUT045,2669.205966
FDR10,OUT045,2398.766337
FDC32,OUT017,1461.311532
DRG13,OUT046,2505.753496
FDP59,OUT049,1575.448476
NCT53,OUT010,354.8154342
FDL57,OUT027,6274.687126
FDN32,OUT010,396.0917601
FDK09,OUT018,3139.104592
FDA52,OUT010,385.6576978
FDC57,OUT049,3182.757169
FDI09,OUT035,4094.207946
NCB07,OUT046,2972.787737
FDP26,OUT035,1578.84748
FDP40,OUT027,2987.723453
FDL15,OUT013,2433.969484
FDV07,OUT046,1703.983085
FDS03,OUT017,1007.232945
FDE50,OUT049,3053.695575
FDQ15,OUT017,1253.413618
FDQ33,OUT010,326.2590018
FDT22,OUT013,839.4520001
DRO35,OUT035,1827.318304
FDJ41,OUT049,4092.674463
FDQ27,OUT035,1684.732271
FDC26,OUT017,1791.109869
NCF43,OUT027,3756.124923
NCR50,OUT035,2497.299551
FDE39,OUT018,1613.394967
FDN49,OUT027,1097.094518
DRG11,OUT035,1652.099459
NCA18,OUT049,1871.349044
FDM36,OUT018,2292.425522
FDW32,OUT017,1359.75741
NCQ18,OUT010,254.9482159
FDX14,OUT027,1909.066353
FDD46,OUT017,2470.228175
FDI34,OUT019,522.7840678
NCJ17,OUT035,1281.385503
FDB52,OUT035,4372.884311
FDV55,OUT018,1976.491775
FDC57,OUT046,3257.365666
FDB29,OUT046,1903.937612
NCO43,OUT035,1527.047342
FDG44,OUT045,829.2421301
FDJ34,OUT045,1970.487134
FDH40,OUT049,1196.737477
NCD07,OUT027,2891.899109
FDB41,OUT017,718.2399197
FDH47,OUT018,1225.99066
DRK37,OUT035,3192.937486
FDM25,OUT019,373.9281779
NCX06,OUT045,2681.822771
NCS05,OUT017,2141.434091
FDS39,OUT045,2067.213418
FDC47,OUT027,5728.176841
FDG20,OUT013,2783.752774
DRL23,OUT017,1685.456612
FDY33,OUT013,2443.994116
NCH18,OUT045,3539.859946
FDX47,OUT035,2604.180091
NCB06,OUT045,2327.053315
FDP36,OUT049,718.293724
FDW44,OUT018,2295.140508
NCU41,OUT018,2679.071969
NCS17,OUT046,1474.257516
FDD46,OUT035,2544.588812
FDE45,OUT017,2876.496989
FDI09,OUT017,3847.887662
NCJ54,OUT010,530.501936
NCA29,OUT018,2397.979556
NCN41,OUT027,3195.406088
FDY34,OUT035,2770.102048
NCG55,OUT035,1807.00856
DRM49,OUT046,695.0358567
NCB42,OUT049,1842.861371
FDE58,OUT045,1683.274226
DRJ25,OUT013,736.2245506
FDS47,OUT010,243.1652638
FDY21,OUT049,3280.291964
NCI54,OUT013,1697.408561
FDO24,OUT017,2565.536578
FDY43,OUT035,2801.518995
FDF35,OUT018,1422.367562
NCP29,OUT019,228.9049614
FDN28,OUT027,2700.281281
FDJ50,OUT018,658.6775569
FDQ14,OUT027,3970.192257
FDC37,OUT035,1664.92348
FDN08,OUT046,1968.233857
FDD04,OUT035,2283.558443
FDW34,OUT018,3323.108591
FDP04,OUT017,1007.773797
NCG07,OUT017,3034.283596
NCN14,OUT018,2572.388394
FDJ16,OUT045,892.2347176
NCM42,OUT045,1567.368276
NCF19,OUT046,800.0275
FDY21,OUT018,2748.066649
FDY19,OUT035,1807.528244
FDV09,OUT045,2183.692948
FDA28,OUT013,1894.480682
FDC38,OUT018,1820.253791
FDL28,OUT045,3755.904436
NCH43,OUT049,3560.872412
NCN53,OUT045,627.1446454
NCW05,OUT017,1721.231852
NCO30,OUT018,2593.560895
FDT04,OUT019,208.2613137
FDB27,OUT018,2742.151442
NCK07,OUT013,2705.780897
NCA53,OUT013,706.6579848
FDB33,OUT018,2221.766114
FDU37,OUT017,1251.194372
FDR13,OUT035,1864.336441
FDE45,OUT049,2950.921754
FDV37,OUT017,3252.76938
FDX44,OUT019,253.6846644
NCL06,OUT017,3951.415521
FDJ28,OUT045,2802.274953
FDX55,OUT049,3584.744738
NCK17,OUT018,517.7623091
FDH52,OUT035,1003.051447
FDN13,OUT027,2578.3891
FDK44,OUT018,2393.078217
FDU16,OUT046,1314.086998
FDZ07,OUT017,933.0544275
NCN06,OUT027,4336.121349
FDH02,OUT010,249.7899113
NCW18,OUT045,3434.6714
FDH57,OUT013,2034.058181
FDV35,OUT045,2266.106094
NCU29,OUT013,2309.529586
NCP02,OUT046,925.8174777
FDN44,OUT013,2607.765523
FDX03,OUT018,553.8665108
FDR11,OUT010,346.1856294
FDA36,OUT046,2790.631846
FDP58,OUT027,5554.973516
FDH31,OUT045,1463.094931
FDH34,OUT035,3151.146328
FDS13,OUT035,4465.390057
FDT01,OUT018,2806.093827
FDY09,OUT049,2920.546495
FDV33,OUT027,6275.906758
NCW29,OUT010,291.8365003
NCN17,OUT045,1449.007646
FDX01,OUT046,1801.932193
FDL03,OUT049,3233.589146
DRL59,OUT049,840.9618124
DRM11,OUT027,6254.31445
FDA43,OUT049,3259.397681
FDZ56,OUT010,362.196343
FDI44,OUT018,1000.16021
FDB50,OUT013,1159.709302
FDU15,OUT019,206.1876599
NCJ19,OUT019,223.0170252
FDD48,OUT013,1766.904379
NCW42,OUT035,3784.873874
FDL24,OUT017,2894.88363
NCB30,OUT013,3284.451464
FDK25,OUT013,2625.358923
FDW28,OUT049,3239.920746
FDD47,OUT017,2858.249843
FDK16,OUT019,257.1895572
FDW37,OUT046,1416.96906
FDA48,OUT035,3775.417686
FDA14,OUT017,2371.231965
FDV15,OUT013,1538.484041
FDN22,OUT049,4084.777732
NCD55,OUT045,703.935863
FDY43,OUT013,2739.181325
NCU05,OUT017,1245.595549
FDF10,OUT035,2464.165951
FDR39,OUT018,2569.111765
FDG40,OUT013,512.271598
FDZ28,OUT019,288.1047951
FDE02,OUT045,1357.002656
FDU60,OUT049,2741.44335
FDM21,OUT013,4252.161379
FDV52,OUT019,274.5581044
NCW06,OUT013,3178.363087
FDX36,OUT035,3866.970938
FDT35,OUT027,4549.22164
NCL19,OUT010,313.5325465
NCD31,OUT046,2511.585571
FDE53,OUT019,272.2991993
FDW58,OUT019,271.4246121
DRF48,OUT046,2831.791656
FDW57,OUT035,2989.055216
DRH13,OUT017,1694.552508
FDT33,OUT013,2606.097977
DRK47,OUT027,5726.373216
FDY22,OUT010,320.044795
FDC35,OUT019,450.3586
FDO03,OUT013,3575.800287
FDF24,OUT045,1196.166045
FDF56,OUT018,2405.850732
FDD28,OUT013,828.987191
FDG53,OUT027,3722.362152
FDO27,OUT019,252.9992078
NCF54,OUT018,2391.1622
FDC20,OUT027,1356.846345
FDU10,OUT046,604.610361
DRA24,OUT018,2180.725364
FDA02,OUT010,322.2931587
FDG10,OUT017,887.7306894
FDW39,OUT010,385.2309237
FDP04,OUT019,229.338646
NCM55,OUT013,3059.601322
FDG47,OUT045,3734.86462
NCU41,OUT017,3099.200311
NCK31,OUT017,798.0684069
FDZ46,OUT045,1577.982821
FDU13,OUT027,3925.166296
NCF19,OUT045,795.8935749
NCJ43,OUT013,2824.491856
NCJ05,OUT045,2242.053073
FDS04,OUT027,3737.743938
FDX28,OUT010,256.8199878
FDB41,OUT027,1230.868383
FDG53,OUT046,2170.091054
FDL15,OUT010,330.6145942
FDQ08,OUT049,874.9981869
DRN36,OUT013,1453.307734
FDI46,OUT013,4188.237128
FDG16,OUT027,5493.116745
FDV32,OUT013,906.6317794
FDF44,OUT010,302.7760256
FDK04,OUT018,715.6656657
NCA41,OUT013,3205.484757
FDD51,OUT017,683.5491473
NCZ53,OUT045,2773.957905
FDP01,OUT027,4089.294896
FDY25,OUT049,3007.969
FDB17,OUT018,2510.329675
NCV54,OUT018,1607.897102
FDJ32,OUT017,973.6725777
FDA37,OUT049,1927.721806
FDG35,OUT035,2923.276647
NCM05,OUT018,3548.955004
FDG45,OUT046,3164.365304
FDH28,OUT013,588.017494
NCE18,OUT049,3960.345665
FDH38,OUT045,1696.105078
FDR56,OUT013,3115.988927
FDH17,OUT027,2546.311863
FDD39,OUT049,3580.101253
FDB41,OUT049,694.4319667
NCR53,OUT046,3300.571432
FDX46,OUT017,900.3176266
FDV28,OUT049,544.8536668
FDA08,OUT018,2204.785324
FDH45,OUT017,663.0336809
NCS38,OUT010,272.7959667
FDD40,OUT010,419.6615492
DRM59,OUT035,2502.392858
NCJ43,OUT018,2443.354384
NCN29,OUT013,728.4630442
NCC19,OUT045,2821.136461
FDR56,OUT035,3370.675003
FDZ43,OUT049,3952.365283
FDJ32,OUT010,222.905589
DRH03,OUT017,1452.345791
NCZ54,OUT035,2699.536008
FDE26,OUT017,2359.519509
FDS03,OUT045,960.3475021
DRZ24,OUT019,287.7849345
FDO48,OUT027,5698.214577
FDW39,OUT049,2857.101148
NCK05,OUT049,961.323404
NCK30,OUT017,3884.161412
FDT27,OUT018,3048.558803
FDS08,OUT019,380.1135849
NCJ19,OUT049,864.6754169
FDC58,OUT045,721.1278777
DRE37,OUT013,3112.452099
FDW02,OUT035,2078.759873
FDJ02,OUT010,328.7850319
FDX09,OUT045,2602.031198
FDT31,OUT010,402.5051909
FDI24,OUT049,2949.854881
FDY09,OUT045,2584.802078
FDV28,OUT045,527.4550724
DRM47,OUT049,3181.54318
FDT52,OUT019,571.6375904
FDI48,OUT018,663.4268352
FDY55,OUT017,3906.111406
FDU48,OUT013,2061.485392
FDN25,OUT045,799.8430747
FDP20,OUT049,2051.331196
FDJ15,OUT013,2903.630575
FDD04,OUT018,1924.779629
FDY58,OUT045,3360.972193
FDR37,OUT018,2441.502589
FDF44,OUT013,1952.999073
FDD32,OUT045,1216.115183
FDR57,OUT017,2599.32898
DRG39,OUT027,1348.680313
FDX15,OUT017,2578.645663
DRN37,OUT045,2428.883738
FDW40,OUT027,3812.047341
FDB32,OUT049,1464.480183
FDM40,OUT018,1971.533602
FDE39,OUT027,3142.28905
DRH49,OUT017,1283.392657
FDT46,OUT049,771.9600873
NCF06,OUT035,4379.28312
FDP07,OUT017,3159.99847
FDC04,OUT013,4001.649131
FDZ32,OUT017,1668.957795
FDD50,OUT045,2491.724263
FDU56,OUT017,2991.347624
FDV34,OUT017,1129.365644
NCY41,OUT013,554.4341649
NCK18,OUT046,2527.099339
DRH25,OUT049,810.7514516
FDT57,OUT046,3454.922163
FDV56,OUT018,1380.682258
FDV12,OUT045,1458.584795
FDN52,OUT017,1408.315124
FDX38,OUT035,809.9847235
FDE47,OUT018,1655.92066
NCO07,OUT013,3526.511264
FDV09,OUT027,3955.818639
FDZ23,OUT019,392.694611
DRH51,OUT018,1149.261089
NCY54,OUT045,2524.307215
DRG49,OUT013,4090.835179
NCC19,OUT049,3195.93722
NCV53,OUT045,3507.717127
FDZ47,OUT019,256.4824648
NCO26,OUT018,1533.463117
NCP02,OUT045,927.2696082
NCW30,OUT018,3486.228627
NCN55,OUT046,3486.51058
FDB20,OUT010,233.2734505
DRL11,OUT013,2533.234117
DRD60,OUT045,2672.232176
FDW14,OUT010,246.9844572
FDL27,OUT010,225.4559025
FDU09,OUT018,691.2135688
DRH36,OUT027,1870.089332
FDP34,OUT027,4119.399976
FDE04,OUT017,2971.244032
FDZ57,OUT027,3496.616331
FDF02,OUT010,261.256233
FDG28,OUT045,3967.862871
NCI31,OUT046,609.875623
FDT43,OUT013,745.3557006
FDU20,OUT046,2014.992916
FDD53,OUT013,632.5821653
FDW15,OUT045,2380.770774
NCT53,OUT045,2383.355882
NCG55,OUT027,2966.662679
FDD48,OUT035,1778.402668
FDG47,OUT049,4112.13871
FDI21,OUT017,989.0893666
FDT27,OUT017,3792.445771
DRO35,OUT013,1797.747933
FDD33,OUT017,3653.852543
FDC04,OUT035,4152.07819
FDY34,OUT013,2542.46293
DRJ49,OUT049,2068.640071
FDE05,OUT049,2279.850062
FDU31,OUT017,3587.624979
NCN19,OUT027,4925.053982
FDK56,OUT027,4857.000944
FDK58,OUT017,1662.019582
NCJ42,OUT035,1568.586194
FDZ34,OUT027,5019.132958
FDA52,OUT018,2341.724145
NCR29,OUT013,806.2851723
FDT48,OUT035,3399.592245
DRJ51,OUT019,508.6307817
NCS54,OUT046,2696.391405
FDV01,OUT035,2594.865164
DRG51,OUT027,4306.547932
NCG42,OUT013,2067.025308
FDA51,OUT049,1762.400155
FDV19,OUT010,348.4045055
NCT18,OUT045,2678.799214
NCS41,OUT045,2715.976507
FDO03,OUT046,3807.452479
FDL12,OUT010,223.8130902
FDY37,OUT010,320.2646415
FDI58,OUT049,1361.412892
FDT28,OUT018,2059.631654
NCC42,OUT010,306.9344874
FDO01,OUT017,2134.996459
FDJ02,OUT013,2243.753
FDQ04,OUT018,536.1428899
DRL47,OUT013,1957.729133
FDZ32,OUT035,1717.601657
FDC35,OUT035,3534.170809
FDX14,OUT045,1078.59138
FDZ35,OUT013,1527.477665
FDL14,OUT013,2395.533842
FDO04,OUT049,848.6765707
DRK11,OUT017,2434.227994
FDB44,OUT018,2935.736179
FDZ50,OUT049,3030.626985
FDI12,OUT027,2336.66024
FDU43,OUT017,3825.675248
FDD58,OUT010,254.4145626
FDB27,OUT017,3147.791979
FDB04,OUT018,1091.967999
NCO17,OUT013,1831.627889
FDL12,OUT017,902.9393935
DRJ13,OUT049,2651.563782
FDD57,OUT045,1397.896597
FDW19,OUT035,1790.291026
DRD27,OUT018,1326.576136
FDH27,OUT027,3815.449548
NCW30,OUT027,6232.601348
FDR40,OUT018,1010.172213
FDG05,OUT013,2415.508212
NCY41,OUT019,206.6955268
FDI38,OUT018,2730.495102
FDR20,OUT046,677.8092997
FDE09,OUT017,1737.072727
FDN50,OUT019,250.1928683
DRF27,OUT045,2221.528219
DRF51,OUT013,565.7419262
NCO02,OUT019,232.500659
FDB51,OUT027,1539.646457
FDJ50,OUT013,767.0569445
FDN52,OUT013,1230.432359
FDX14,OUT013,1119.251986
FDT27,OUT019,534.9581934
FDV10,OUT013,611.1767318
FDU33,OUT046,701.6150673
FDU58,OUT046,3163.576173
NCP42,OUT027,5077.982082
FDL51,OUT027,5565.483321
DRH15,OUT027,1128.322292
FDU16,OUT017,1358.091983
FDW15,OUT017,2480.219535
FDQ44,OUT045,1765.854636
NCI06,OUT027,4727.952005
DRK23,OUT019,586.5392333
FDC28,OUT035,1693.531755
NCY17,OUT019,212.1339023
NCV05,OUT018,2126.99045
FDM34,OUT019,304.2757052
DRD60,OUT027,4796.158862
FDT38,OUT046,1325.627062
FDQ57,OUT018,1996.550812
FDE59,OUT027,900.3942148
NCM43,OUT046,2495.073169
DRI51,OUT049,2834.623172
NCG30,OUT017,2005.103934
NCK54,OUT035,1783.709852
FDQ16,OUT019,275.1439447
FDI36,OUT013,3095.954313
FDX16,OUT027,3913.314575
FDA34,OUT046,2644.973788
FDJ48,OUT018,3369.890477
FDU47,OUT035,2288.327884
FDS39,OUT046,2187.695538
FDD11,OUT046,3588.30013
FDM16,OUT027,1926.714002
FDU56,OUT018,2556.322893
FDQ32,OUT017,2002.468156
DRK35,OUT013,586.0784112
FDA58,OUT049,3791.289808
DRG48,OUT019,320.3887688
FDT59,OUT010,523.7991489
FDQ31,OUT019,245.1850046
FDS51,OUT018,805.4321001
FDW32,OUT027,2287.3567
FDI15,OUT027,6284.719997
NCV30,OUT017,962.6447772
DRG25,OUT049,3109.231826
FDT02,OUT013,510.2084943
FDO33,OUT027,2953.596244
FDP38,OUT035,782.3045466
FDZ45,OUT035,3354.638561
NCA54,OUT027,4729.566238
FDU33,OUT017,705.7254928
FDN58,OUT017,3782.917282
FDI05,OUT045,1101.151787
FDM57,OUT019,238.4891662
NCS42,OUT027,2270.998421
FDB57,OUT045,3625.228737
FDC03,OUT045,3210.978869
FDZ58,OUT013,1865.069325
NCK29,OUT045,1798.708437
NCR53,OUT045,3295.207622
FDE26,OUT027,3825.446482
FDU52,OUT049,2543.839633
FDE41,OUT027,2199.120123
FDU38,OUT018,2652.229397
FDA52,OUT017,2939.510365
FDW46,OUT046,1031.605753
DRI59,OUT035,3847.511153
FDT38,OUT035,1281.93236
FDL33,OUT018,2748.532194
FDQ01,OUT027,6218.771605
FDJ08,OUT046,2883.287924
FDQ47,OUT049,547.5714849
NCZ18,OUT013,4182.422409
FDE29,OUT017,931.9594474
FDF10,OUT027,3953.222537
FDC48,OUT049,1291.236625
FDY58,OUT013,3820.631564
NCX30,OUT010,575.675487
FDV11,OUT013,2758.516934
FDT46,OUT046,797.2894805
DRD01,OUT019,217.9490161
FDQ11,OUT013,3966.891686
NCM41,OUT017,1454.023625
NCC55,OUT013,549.8126865
FDG45,OUT027,5494.537191
NCQ54,OUT049,2775.405234
FDM34,OUT045,1876.767395
FDD17,OUT019,535.1178392
FDN38,OUT027,6179.337093
FDB53,OUT018,2047.140989
NCL06,OUT035,4447.70764
NCV18,OUT019,246.4003393
FDX25,OUT013,3007.112757
FDB39,OUT046,878.2243629
FDC33,OUT049,3253.689272
NCO14,OUT018,564.3765757
FDA58,OUT027,5913.348077
NCQ02,OUT017,3014.629983
NCR53,OUT017,3577.295819
FDN52,OUT046,1417.645903
FDG26,OUT046,3634.363049
FDE23,OUT027,1243.758575
DRI37,OUT013,856.2519534
DRH37,OUT018,2309.345274
FDO01,OUT035,2092.035159
FDK45,OUT049,1815.083474
FDP23,OUT049,3569.303456
FDM33,OUT035,3760.664031
FDD36,OUT017,1918.029435
FDL56,OUT017,1334.011294
FDT27,OUT010,536.143003
FDG52,OUT017,687.4465337
NCL42,OUT035,4167.067991
DRJ24,OUT046,2811.281846
FDV38,OUT046,844.8087139
FDT35,OUT045,2752.321508
FDY51,OUT045,3215.282999
FDC37,OUT017,1678.647969
NCP43,OUT013,2993.088543
FDO33,OUT045,1616.282831
FDW04,OUT018,1721.58563
NCC31,OUT046,2367.955648
FDK22,OUT049,3551.887581
FDJ50,OUT017,842.6172349
FDV13,OUT017,1416.32818
DRL60,OUT017,2461.382641
FDW03,OUT017,1673.075011
FDY27,OUT035,2970.683973
FDB39,OUT027,1344.440227
FDU59,OUT045,2377.246183
FDZ57,OUT049,2011.717394
FDO21,OUT049,3705.513855
FDS43,OUT018,2621.139804
FDU28,OUT010,409.8350176
FDC51,OUT010,287.3800797
FDW16,OUT010,251.7147208
FDP32,OUT010,287.8236665
FDB60,OUT019,418.5025517
NCQ30,OUT046,1839.136282
FDD26,OUT049,3034.758568
FDI44,OUT045,1130.183349
DRH23,OUT046,889.7527915
FDO44,OUT046,1684.086781
FDG04,OUT046,2831.791656
FDM32,OUT027,2322.298833
FDM09,OUT013,2634.400777
FDZ47,OUT013,1443.757528
FDM40,OUT027,3760.745744
FDY48,OUT017,1606.258358
NCM30,OUT045,715.0455122
FDX36,OUT010,505.6068223
DRF03,OUT017,613.0702288
FDN51,OUT049,4174.879039
FDM57,OUT049,1231.460432
FDB35,OUT049,1382.610478
FDY13,OUT027,1952.624717
FDA37,OUT017,2064.048156
NCX53,OUT017,2297.821675
FDD59,OUT018,1021.434996
FDX10,OUT019,207.2442438
FDC03,OUT018,2598.852283
FDW43,OUT035,3881.242322
FDW10,OUT046,2678.033321
FDY14,OUT027,6266.989015
FDV43,OUT045,743.6317309
FDO40,OUT013,2412.94788
FDP46,OUT027,2311.302868
NCE43,OUT019,362.4802475
FDD05,OUT035,1877.128585
FDJ60,OUT010,360.1202375
DRE27,OUT018,1260.303936
FDO11,OUT035,4261.832351
DRG11,OUT027,2766.066482
FDK33,OUT010,472.5397015
DRM23,OUT045,2499.825198
FDJ02,OUT027,3936.880724
NCZ05,OUT045,1502.629788
NCL30,OUT013,1968.575415
FDZ19,OUT018,2429.342837
FDM45,OUT049,1858.204403
FDO36,OUT046,2710.873046
NCK31,OUT045,806.8052022
DRJ37,OUT045,2237.963697
FDP24,OUT018,1620.873045
FDF46,OUT013,1768.0743
FDX46,OUT019,219.8651122
NCL18,OUT045,2851.311571
FDJ26,OUT013,3344.026429
FDJ07,OUT045,1656.79157
FDY15,OUT013,2389.806869
DRG01,OUT045,1099.53906
FDF58,OUT045,974.6667528
FDZ14,OUT019,280.5401577
FDP31,OUT049,942.2612765
FDH45,OUT013,628.3786482
FDA09,OUT010,385.5061218
FDW31,OUT035,3403.060565
FDA57,OUT046,691.5228443
NCE55,OUT035,2949.588189
FDC17,OUT019,460.4155749
FDC59,OUT013,925.5155777
FDA22,OUT013,2738.593503
FDK52,OUT035,3845.71843
NCM26,OUT046,2337.238449
NCT53,OUT035,2751.511
FDW45,OUT018,2056.192866
NCI18,OUT035,3804.803561
FDE38,OUT018,2280.344412
FDF08,OUT019,244.6154234
FDY58,OUT010,516.5532917
FDF58,OUT019,228.6749908
FDX39,OUT017,3463.595584
FDB44,OUT049,3475.056676
FDF28,OUT013,1893.947435
FDE39,OUT013,1803.621059
FDT37,OUT018,3421.260527
FDZ45,OUT017,3200.610647
FDO40,OUT035,2455.285731
FDM57,OUT027,2246.403735
DRG36,OUT017,2786.661828
FDY36,OUT010,229.7964866
DRL60,OUT027,3993.495313
FDS25,OUT019,267.4344324
DRF49,OUT027,2894.702778
FDP16,OUT045,3560.691617
FDS60,OUT049,3005.770613
FDU15,OUT027,1036.596419
FDK43,OUT046,1942.744328
FDN25,OUT046,918.8741392
FDE53,OUT049,1657.157774
FDB22,OUT013,2510.958768
FDE39,OUT017,1914.023716
FDX35,OUT035,3894.4242
NCG54,OUT049,2809.368362
FDH27,OUT035,2357.503749
NCK42,OUT013,3594.612278
FDS25,OUT049,1642.968447
FDI10,OUT018,2299.123463
FDU35,OUT035,1533.316942
FDI04,OUT017,3300.223531
DRK23,OUT035,4289.91421
FDB53,OUT019,327.0507138
FDY02,OUT049,4198.079693
FDM60,OUT035,705.792559
NCJ31,OUT010,548.6583805
DRP35,OUT017,2034.647413
NCQ30,OUT018,1654.968944
DRL11,OUT010,340.7759105
FDU01,OUT013,2892.494481
FDR39,OUT035,3028.182796
FDO08,OUT046,2817.157481
FDC02,OUT045,3741.533574
NCZ29,OUT035,2012.856531
FDF29,OUT010,300.4431286
FDZ23,OUT017,3117.710028
NCU53,OUT018,2287.719695
NCW30,OUT013,4262.403272
NCM26,OUT027,4070.523732
FDV50,OUT027,3189.801091
FDW15,OUT049,2329.33492
FDI35,OUT027,4791.311307
FDO11,OUT017,3963.929362
FDN48,OUT046,1418.951107
NCA17,OUT049,2461.508776
NCN54,OUT013,1160.25207
FDP22,OUT013,722.3456895
NCB54,OUT035,1990.71596
FDD08,OUT045,664.878504
DRM48,OUT010,207.7082916
FDG41,OUT027,2939.09337
FDE44,OUT027,1208.255963
FDE26,OUT035,2324.554413
NCS38,OUT013,1731.426501
NCJ54,OUT018,3174.897137
FDI40,OUT019,254.2007707
FDN45,OUT018,3102.752096
FDU43,OUT046,3962.221052
FDI04,OUT010,429.3657314
NCC07,OUT018,1394.26252
NCC07,OUT019,269.3128806
NCD18,OUT045,3380.67334
FDU55,OUT035,4393.118879
FDX59,OUT035,585.2584988
FDR52,OUT049,3139.0577
NCP17,OUT013,916.4298028
FDQ32,OUT045,1894.793877
NCT17,OUT049,3117.356676
FDO10,OUT049,828.6563348
FDE32,OUT049,594.4265526
FDN44,OUT045,2311.666038
FDH02,OUT035,1414.525466
FDK60,OUT013,1445.400423
FDS24,OUT019,242.155066
FDL03,OUT010,431.0027007
FDB46,OUT027,5546.246157
FDO48,OUT049,3667.311564
FDZ39,OUT049,1548.26197
FDT02,OUT027,889.8339838
FDC50,OUT013,1415.062784
FDP39,OUT035,787.9958754
DRG15,OUT018,762.3909977
FDP10,OUT018,1381.930582
FDF53,OUT027,4861.565959
FDN34,OUT045,2763.59752
FDK02,OUT045,1741.543504
FDC23,OUT045,2590.334248
FDJ10,OUT019,307.1548506
FDE53,OUT035,1646.317683
FDR25,OUT035,4483.200421
FDW50,OUT046,2525.607542
FDS09,OUT049,742.0963372
FDW49,OUT010,380.1596588
FDU51,OUT046,3040.999875
FDF28,OUT018,1654.547245
NCY30,OUT018,2507.468837
FDD44,OUT045,4146.297545
FDX09,OUT017,2873.941578
NCF30,OUT013,1961.359108
FDZ50,OUT019,393.239753
FDW37,OUT013,1322.422235
FDD11,OUT049,4021.484984
DRH39,OUT018,971.4863503
FDA36,OUT049,3054.430925
NCG43,OUT049,1441.823568
FDF02,OUT035,1588.630833
FDP57,OUT027,2610.780841
NCE42,OUT017,3637.569849
NCR38,OUT027,6142.14083
FDP03,OUT019,285.3616297
FDO51,OUT035,731.2061544
NCQ42,OUT046,1966.712064
NCM41,OUT046,1398.358867
FDH48,OUT027,2146.487235
DRF60,OUT046,3434.034545
FDJ27,OUT035,1625.753576
FDQ14,OUT013,2419.757964
FDN27,OUT017,1896.964509
NCQ02,OUT046,2849.046385
FDJ33,OUT049,1930.789764
FDP07,OUT027,5104.380787
DRE01,OUT049,3875.799381
FDU36,OUT045,1439.134563
FDL28,OUT017,3718.822624
NCX53,OUT046,2160.962025
FDZ39,OUT013,1522.61383
NCP42,OUT013,3242.096533
FDJ14,OUT035,1292.776896
FDK04,OUT049,853.0026339
NCC19,OUT017,3136.121765
FDS09,OUT018,644.0524361
FDZ02,OUT046,1622.838476
FDD35,OUT018,1638.449102
NCY42,OUT017,2332.074602
FDB05,OUT045,3577.665447
FDF20,OUT035,3305.127202
NCO41,OUT018,1281.679635
FDC40,OUT027,2086.436863
FDV58,OUT045,2906.403093
FDZ57,OUT045,2026.687857
DRM35,OUT046,2721.658155
DRN36,OUT018,1237.079
FDQ13,OUT046,1291.881858
DRO35,OUT010,274.4621318
NCD43,OUT035,1600.661228
FDA51,OUT018,1486.473821
NCX17,OUT027,5839.432071
NCZ17,OUT049,632.2234109
FDR11,OUT027,4299.494682
FDW34,OUT049,3895.283357
FDN50,OUT017,1480.673622
FDS09,OUT046,784.4054155
FDS48,OUT018,2085.139691
FDL44,OUT049,2690.732791
DRF48,OUT018,2619.259419
FDA14,OUT018,2038.677259
NCD30,OUT049,1512.295157
FDI16,OUT017,802.0235921
NCG06,OUT035,4392.18285
DRZ24,OUT035,1884.996142
NCS17,OUT045,1370.431899
FDB37,OUT045,3909.804848
FDE10,OUT035,2133.353278
FDC57,OUT045,3136.16466
FDM12,OUT018,2502.051289
FDE24,OUT049,2291.997488
FDW22,OUT045,3594.896894
DRD01,OUT027,1406.888241
NCZ18,OUT027,6155.378214
FDN49,OUT045,599.8539786
FDR22,OUT035,1829.00615
FDV08,OUT019,212.6837538
FDY39,OUT046,3153.10312
FDV36,OUT049,2026.187332
FDO60,OUT045,743.6317309
FDU04,OUT027,3183.309986
FDR20,OUT027,1245.411302
